":START_ID",":END_ID",":TYPE"
"VIOL_686","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_687","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_688","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_689","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_692","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_693","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_694","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_695","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_696","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_699","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_700","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_701","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_702","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_703","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_706","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_707","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_708","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_709","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_710","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_714","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_716","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_718","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_720","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_722","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_724","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_726","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_728","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_773","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_774","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_775","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_776","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_777","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_778","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_779","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_780","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_822","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_824","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_825","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_826","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_827","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_829","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_830","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_831","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_832","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_834","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_835","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_836","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_874","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_876","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_877","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_878","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_879","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_881","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_882","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_883","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_884","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_886","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_887","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_888","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_889","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_891","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_892","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_893","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_905","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_927","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_930","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_932","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_933","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_952","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_953","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_957","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_960","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1103","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1104","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1105","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1106","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1107","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1108","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1109","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1110","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1111","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1112","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1113","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1114","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1115","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1116","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1117","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1118","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1126","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1127","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1129","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1130","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1132","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1133","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1135","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1136","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1138","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1152","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1186","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1215","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1216","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1217","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1218","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1220","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1221","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1222","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1223","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1225","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1226","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1227","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1228","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1230","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1231","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1232","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1233","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1237","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1241","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1245","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1249","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1266","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1267","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1268","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1269","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1270","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1271","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1273","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1274","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1275","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1276","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1277","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1278","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1280","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1281","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1282","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1283","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1284","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1285","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1287","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1288","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1289","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1290","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1291","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1292","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1297","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1298","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1300","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1301","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1303","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1304","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1306","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1307","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1355","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1356","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1357","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1360","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1361","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1362","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1365","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1366","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1367","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1370","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1371","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1372","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1429","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1456","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1459","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1461","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1464","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1466","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1469","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1471","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1474","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1487","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1489","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1490","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1493","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1494","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1497","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1498","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1501","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1502","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1505","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1506","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1509","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1510","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1513","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1514","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1525","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1526","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1527","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1528","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1529","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1534","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1535","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1536","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1537","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1538","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1539","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1540","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1541","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1542","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1543","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1544","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1545","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1546","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1547","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1548","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1549","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1559","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1560","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1561","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1562","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1563","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1564","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1565","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1566","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1568","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1569","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1571","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1572","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1574","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1575","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1577","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1578","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1583","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1584","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1585","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1586","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1587","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1617","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1618","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1619","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1621","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1622","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1623","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1624","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1625","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1626","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1651","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1652","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1653","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1654","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1655","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1656","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1657","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1658","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1675","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1676","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1677","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1678","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1679","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1681","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1684","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1685","JUDGE_MCNEILL","COMMITTED_BY"
"VIOL_1686","JUDGE_MCNEILL","COMMITTED_BY"
