label,count
MISC;MRE 988;Node,1
MCR 1.560;MISC;Node;n_7a1e64c00bbe,1
Judicial Behavior/Misconduct — Strikeback/Mandamus/Recusal 02;MISC;Node;Violation,1
MISC;MRE 889;Node,1
MCR 8.568;MISC;Node;n_7a034cbd91bc,1
MISC;Node;PC — Guardianship / Conservatorship,1
MCR 3.666;MISC;Node;n_79fceb526468,1
MCR 1.135;MISC;Node;n_79ed39487cb3,1
MCR 9.610;MISC;Node;n_79ec35a5119b,1
MCR 1.325;MISC;Node;n_79e9cc15da46,1
MISC;MRE 975;Node,1
FRED PRIME placeholder 97;MISC;Node,1
MCL 763.11;MISC;Node,1
MCR 6.288;MISC;Node;n_7a4a3c5b15ad,1
MISC;MRE 382;Node,1
MCR 2.401;MISC;Node;n_7a5abc2bcc36,1
Federal Overlay — Federal Appeals 01;MISC;Node,1
MCR 7.368;MISC;Node;n_7a65ac1d6b44,1
MISC;MRE 537;Node,1
MISC;MRE 640;Node,1
MISC;MRE 152;Node,1
MCR 1.438;MISC;Node;n_7a6e35c9465d,1
MCR 1.682;MISC;Node;n_7a75260d4608,1
MCL 600.597;MISC;Node,1
MCR 9.224;MISC;Node;n_7a9a2c1a0f40,1
MCL 554.224;MISC;Node,1
Authority;Canon 2 — Maintain decorum and dignity;MISC;Node,1
MCL 554.605;MISC;Node,1
MCR 3.237;MISC;Node;n_7aaa0c627214,1
Authority;Canon 1 — Uphold integrity in administrative decisions;MISC;Node,1
MCR 4.435;MISC;Node;n_7b6fdd02bbed,1
MCR 5.246;MISC;Node;n_1a56ab59ee2f,1
MCR 5.179;MISC;Node;n_7cf37d8bea21,1
Adversarial Strategy — Strategist Apex 03;MISC;Node,1
MCL 710.24;MISC;Node,1
MCR 7.589;MISC;Node;n_7cfdc10b1f8e,1
MCL 554.407;MISC;Node,1
MCL 554.33;MISC;Node,1
MCR 1.510;MISC;Node;n_7cf4d1ac07cc,1
MCR 9.625;MISC;Node;n_7cf19a1e68d9,1
MEEK placeholder 39;MISC;Node,1
MCR 1.601;MISC;Node;n_7ce41be6fdfc,1
MCL 554.495;MISC;Node,1
MCR 6.560;MISC;Node;n_7cd6f1c7e2cf,1
MCL 445.918;MISC;Node,1
MCL 554.64;MISC;Node,1
MCR 1.210;MISC;Node;n_7cd39101bb01,1
MCR 9.322;MISC;Node;n_7d034871525b,1
MCR 2.187;MISC;Node;n_7d04b783c24c,1
MCR 2.164;MISC;Node;n_7d06d371a89e,1
MCL 600.671;MISC;Node,1
MCR 5.537;MISC;Node;n_7d0d3936ef7e,1
MCR 9.124;MISC;Node;n_7d19bd94557e,1
MISC;MRE 204;Node,1
MCR 8.109;MISC;Node;n_7d50f7bb0eeb,1
MCR 6.281;MISC;Node;n_7d51a0ae7ee5,1
MCL 600.309;MISC;Node,1
MCR 2.436;MISC;Node;n_7d8095350cdc,1
Integration Codex — Final Infinity Modes 02;MISC;Node,1
MISC;MRE 690;Node,1
Best Interest Factors Expanded — Factor (e): Permanence 01;MISC;Node,1
MCL 554.214;MISC;Node,1
MISC;MRE 223;Node,1
MCR 7.101;MISC;Node;n_7da2d5e1bcb7,1
MISC;ManBearPig/Wizards/Governors — Discovery Wizard 10;Node,1
MCR 1.101;MISC;Node;n_7cc6ae43650f,1
MCR 9.696;MISC;Node;n_7b7f2124c887,1
MCR 5.290;MISC;Node;n_7bc220d5b761,1
MCL 554.121;MISC;Node,1
MCL 600.341;MISC;Node,1
MCR 3.310(B)(1);MISC;Node;n_7beedf1f1d46,1
MCR 9.215;MISC;Node;n_7be57ec98733,1
Appeals;Authority;Land Contracts;MISC;Mortgages;Node;Remedies;Residential Landlord–Tenant Law Benchbook — Chapters: General LL/T;Specific LL/T,1
FRED PRIME placeholder 48;MISC;Node,1
MCL 554.384;MISC;Node,1
MCR 4.691;MISC;Node;n_7cc25ad38e1e,1
Federal Overlay — Federal Damages 09;MISC;Node,1
MCR 3.697;MISC;Node;n_7b8c99195df9,1
MCR 1.381;MISC;Node;n_7b8bb2cb5cea,1
MCR 3.529;MISC;Node;n_7b8736ff8a2f,1
MCR 2.632;MISC;Node;n_7b86f82a00c0,1
MCL 554.191;MISC;Node,1
MCL 600.196;MISC;Node,1
MCR 3.280;MISC;Node;n_7c015062bbf1,1
MCR 3.393;MISC;Node;n_1a540d43926a,1
MISC;MRE 523;Node,1
MCR 5.672;MISC;Node;n_7c49ce8de876,1
MCR 1.131;MISC;Node;n_7c4e2229d5d1,1
MCL 600.609;MISC;Node,1
Chapter 3 — Special Proceedings and Actions;MISC;Node,1
MCL 554.178;MISC;Node,1
MCR 4.395;MISC;Node;n_7c6a4a85a2fb,1
MEEK placeholder 45;MISC;Node,1
MCR 5.234;MISC;Node;n_7c9992985330,1
Federal Overlay — Constitutional Base 08;MISC;Node,1
MISC;MRE 403 Exclusion of Relevant Evidence;Node,1
Federal Overlay — RICO & Fraud 08;MISC;Node,1
MCR 7.449;MISC;Node;n_7cb9126878bd,1
MCR 9.444;MISC;Node;n_7cba5c91bb89,1
MCL 600.657;MISC;Node,1
MCR 1.400;MISC;Node;n_460bdaa09e61,1
MCR 4.416;MISC;Node;n_1b6bd792b976,1
MCL 600.356;MISC;Node,1
MCR 3.140;MISC;Node;n_2b1089648900,1
MCR 1.232;MISC;Node;n_2b17f746c659,1
MISC;MRE 222;Node,1
MISC;MRE 588;Node,1
Discovery & Evidence — Sanctions for Discovery 03;MISC;Node,1
MCL 600.462;MISC;Node,1
MCR 5.474;MISC;Node;n_2b48ba0ec3bd,1
MCR 6.102;MISC;Node;n_2b6ca2d5c257,1
MCL 600.372;MISC;Node,1
MCR 3.184;MISC;Node;n_2b4cdb484d7f,1
MCR 9.205;MISC;Node;n_2b4e12c5989c,1
MCR 3.589;MISC;Node;n_2b4fd2437629,1
MCR 3.202;MISC;Node;n_2b541c8e958b,1
MISC;MRE 490;Node,1
MCR 5.252;MISC;Node;n_2b0a1df6ee18,1
MCR 8.436;MISC;Node;n_2af70080f0ce,1
MCR 8.309;MISC;Node;n_2aedc040ec7d,1
MCR 4.201(I);MISC;Node;n_2ae5161cc1dc,1
MISC;MRE 299;Node,1
MCR 9.332;MISC;Node;n_2ad1d80dcf92,1
MCR 9.569;MISC;Node;n_2ad1891d53cd,1
MISC;MRE 683;Node,1
Judicial bias (Canon 2);MISC;Node;n_2ac8159f490b,1
MCL 600.225;MISC;Node,1
Damages & Remedies — Federal/Constitutional 03;MISC;Node,1
MCL 1252.361;MISC;Node,1
MCR 6.276;MISC;Node;n_2aafed2f292b,1
MISC;MRE 323;Node,1
MCL 600.422;MISC;Node,1
MCR 1.574;MISC;Node;n_2aa238931725,1
MCR 3.212;MISC;Node;n_2a97d6033d66,1
MCR 2.444;MISC;Node;n_2b6a7565cbd5,1
MCR 3.113;MISC;Node;n_2b75f290bb8b,1
MCR 1.213;MISC;Node;n_28cc7dbbbc55,1
MCR 4.351;MISC;Node;n_2c16e71adfce,1
Adversarial Strategy — Delay/Attrition 09;MISC;Node,1
MCR 2.517(A)(1);MISC;Node;n_2be0dca6b588,1
MCL 554.331;MISC;Node,1
MCL 600.227;MISC;Node,1
MCR 4.657;MISC;Node;n_2bfe4dfb0e74,1
MCR 2.510;MISC;Node;n_2c0fe3610350,1
MCL 554.484;MISC;Node,1
MCR 5.271;MISC;Node;n_2b799c15f247,1
MCL 600.561;MISC;Node,1
MCL 600.784;MISC;Node,1
MCR 2.394;MISC;Node;n_2c354127eb6d,1
MISC;MRE 822;Node,1
MCR 3.490;MISC;Node;n_2c46c0a63691,1
MCR 8.646;MISC;Node;n_2c474ee2b6f0,1
MCL 600.147;MISC;Node,1
FOC — Friend of the Court (Domestic Relations);MISC;Node,1
MCR 7.208;MISC;Node;n_2bd77bb9e9ad,1
MCL 554.293;MISC;Node,1
MCR 9.239;MISC;Node;n_2bd32d0ec563,1
MCR 7.656;MISC;Node;n_2bc75c9ffe21,1
MISC;MRE 801 Hearsay Definition;Node,1
MEEK placeholder 66;MISC;Node,1
Authority;Judicial Behavior/Misconduct — Hoopes Pattern Applications 02;MISC;Node;Violation,1
MISC;MRE 378;Node,1
MCR 9.642;MISC;Node;n_2bab98838f3c,1
Best Interest Factors Expanded — Factor (a): Bond 02;MISC;Node,1
MCR 5.626;MISC;Node;n_2ba37d5a1d6e,1
FRED PRIME placeholder 99;MISC;Node,1
MCR 3.290;MISC;Node;n_2b94534b9395,1
MCR 3.582;MISC;Node;n_2b8aa8541b88,1
Best Interest Factors Expanded — Factor (b): Guidance 02;MISC;Node,1
MCL 763.119;MISC;Node,1
MCR 6.504;MISC;Node;n_2a9472b1b9f6,1
MISC;MRE 344;Node,1
MCL 554.614;MISC;Node,1
MCR 2.298;MISC;Node;n_2961c9221145,1
Event: Water shutoff without notice — 2025-05-20 12:00 — Lot 17;MISC;Node,1
MISC;MRE 1100;Node,1
MCL 691.109;MISC;Node,1
MCR 2.414;MISC;Node;n_2994c97d8130,1
MCR 2.138;MISC;Node;n_29957aefa2ec,1
MCR 3.287;MISC;Node;n_2996fea796ae,1
MCR 3.465;MISC;Node;n_2a903d29764b,1
MCR 6.450;MISC;Node;n_29986f16eed8,1
MCR 3.537;MISC;Node;n_2999775cbc47,1
MCR 4.619;MISC;Node;n_29a883d393af,1
MCR 7.212(C)(2);MISC;Node;n_29a8af8e03de,1
MCR 2.108;MISC;Node;n_29ac7f917f1e,1
MISC;MRE 965;Node,1
FRED PRIME placeholder 88;MISC;Node,1
MCR 9.456;MISC;Node;n_294946fa16b2,1
MCR 2.505;MISC;Node;n_294629a21de7,1
MCR 7.318;MISC;Node;n_2940cdff69b6,1
Authority;MISC;MJI Benchcard — Summary Disposition (MCR 2.116);Node,1
MCR 7.498;MISC;Node;n_293a37910f7a,1
MCL 1252.356;MISC;Node,1
MCR 9.433;MISC;Node;n_29232d233529,1
MCR 9.263;MISC;Node;n_291e304f3001,1
MCR 4.544;MISC;Node;n_29163c4fedbd,1
MCR 4.298;MISC;Node;n_2906e644a6a9,1
MCR 6.508;MISC;Node;n_290069eaba3c,1
MCR 2.617;MISC;Node;n_28fd25eda813,1
MCR 3.301;MISC;Node;n_28f9224cbf08,1
MCR 6.161;MISC;Node;n_28f738c7c6a5,1
MCL 554.409;MISC;Node,1
MCR 5.516;MISC;Node;n_28e50a246c70,1
MCR 1.322;MISC;Node;n_29b74283243a,1
MEEK placeholder 35;MISC;Node,1
MCL 554.349;MISC;Node,1
Authority;MISC;Michigan Code of Judicial Conduct — Canon 3: Performance of Duties;Node,1
MISC;MRE 563;Node,1
MCR 4.454;MISC;Node;n_2a870e665b78,1
MISC;MRE 138;Node,1
MCR 1.372;MISC;Node;n_2a83228cc758,1
MCR 2.346;MISC;Node;n_2a8224118c21,1
MCR 4.633;MISC;Node;n_2a66f3afb32c,1
MCR 7.157;MISC;Node;n_2a64c99dd24c,1
MCR 4.303;MISC;Node;n_2a61cc0bd2f8,1
MCL 554.243;MISC;Node,1
MCR 9.203;MISC;Node;n_2a533d9987cd,1
MCR 2.461;MISC;Node;n_2a498caf2859,1
MCR 4.511;MISC;Node;n_2a413bbd6a94,1
MISC;MRE 1035;Node,1
MCL 554.425;MISC;Node,1
MCL 554.334;MISC;Node,1
MISC;MRE 350;Node,1
MCR 9.211;MISC;Node;n_2a14602562a7,1
MCR 7.422;MISC;Node;n_2a115dbc79e1,1
MCR 6.106;MISC;Node;n_2a111ac9e3ab,1
Authority;Judicial Behavior/Misconduct — MCR 9.2xx JTC 10;MISC;Node;Violation,1
MISC;MRE 416;Node,1
MISC;MRE 756;Node,1
MCR 5.387;MISC;Node;n_29f51776b630,1
MCR 7.447;MISC;Node;n_29ec64330ec8,1
MCL 554.141;MISC;Node,1
MISC;MRE 802 Hearsay Rule;Node,1
MCR 1.521;MISC;Node;n_29da3834dd26,1
MCL 600.312;MISC;Node,1
MCR 9.535;MISC;Node;n_29d94e28602d,1
MCR 5.280;MISC;Node;n_29cfba82877f,1
MCR 5.228;MISC;Node;n_2c47cb03d7a4,1
MISC;MRE 795;Node,1
MCR 8.408;MISC;Node;n_2c51aba91133,1
FRED PRIME placeholder 66;MISC;Node,1
MCR 9.621;MISC;Node;n_2eca225e291b,1
MCR 6.366;MISC;Node;n_2ed20ee66340,1
MCR 8.131;MISC;Node;n_2ed5639a9b5a,1
MCR 7.636;MISC;Node;n_2edc58ecd175,1
MCR 9.230;MISC;Node;n_91de906c75ce,1
MCL 554.217;MISC;Node,1
MCR 9.531;MISC;Node;n_2eec0d64237f,1
MCR 2.388;MISC;Node;n_2e53f53004cc,1
MCR 6.609;MISC;Node;n_2ef23e195fbd,1
Federal Overlay — RICO & Fraud 07;MISC;Node,1
Authority;MISC;Michigan Judicial Benchbook: Civil Proceedings — Motions Practice;Node,1
MCL 600.5851 (Disability tolling);MISC;Node,1
MCL 333.1101 et seq. (Public Health Code);MISC;Node,1
MCL 691.107;MISC;Node,1
MCR 2.403(K)(2);MISC;Node;n_2ec970af1748,1
MCR 1.367;MISC;Node;n_2ec02b9935e2,1
MISC;MRE 1069;Node,1
MCR 9.101;MISC;Node;n_2eb963cd50e1,1
MISC;ManBearPig/Wizards/Governors — Custody Wizard 04;Node,1
Discovery & Evidence — Chain/Spoliation 04;MISC;Node,1
MCR 8.507;MISC;Node;n_2eaa581a1267,1
MCL 554.464;MISC;Node,1
MCR 5.149;MISC;Node;n_2ea3d693baf2,1
MCR 6.249;MISC;Node;n_2e91b03dd380,1
MISC;MRE 603;Node,1
MCR 9.555;MISC;Node;n_2e86f6f552e1,1
MCR 5.205;MISC;Node;n_2e807616fe08,1
MCR 6.590;MISC;Node;n_2e695c4026c6,1
MCR 4.349;MISC;Node;n_2e5e1e0afa04,1
MISC;MRE 529;Node,1
MCR 4.204;MISC;Node;n_2e5aa0982d54,1
MCR 9.478;MISC;Node;n_2f2149f85221,1
MCL 600.104;MISC;Node,1
MCR 1.503;MISC;Node;n_2f320944822e,1
MCR 3.246;MISC;Node;n_2f8f68b72f0b,1
MCL 600.28;MISC;Node,1
MISC;MRE 620;Node,1
MISC;MRE 494;Node,1
MCR 3.149;MISC;Node;n_2fdc9a9d4452,1
MCL 600.73;MISC;Node,1
MCR 9.549;MISC;Node;n_2fd91e4eafc3,1
MCR 5.173;MISC;Node;n_2fb29a39af51,1
MCR 6.666;MISC;Node;n_2fab5aca53b4,1
MISC;MRE 820;Node,1
MCR 7.212(C)(4);MISC;Node;n_2fa8fed13784,1
MCR 9.661;MISC;Node;n_2fa5f577f0d4,1
MCR 4.301;MISC;Node;n_2fa2b6dd9bfa,1
MCR 5.664;MISC;Node;n_2f924747e5d5,1
MCR 2.341;MISC;Node;n_2f8fa2dafdda,1
MCR 9.469;MISC;Node;n_2f8d47009c72,1
MCR 2.143;MISC;Node;n_2f32a3bcf59b,1
MISC;MRE 445;Node,1
Best Interest Factors Expanded — Factor (c): Needs 05;MISC;Node,1
MCR 3.678;MISC;Node;n_2f863534bfc7,1
MCL 600.6304;MISC;Node,1
Integration Codex — MEEK Supreme 01;MISC;Node,1
MEEK placeholder 54;MISC;Node,1
MEEK placeholder 59;MISC;Node,1
MCR 5.131;MISC;Node;n_2f71e94e1262,1
MCR 5.217;MISC;Node;n_2f6e5fba87ed,1
MCR 5.345;MISC;Node;n_2f68ac8652de,1
MCL 600.572;MISC;Node,1
MCR 3.172;MISC;Node;n_2f51e9a15115,1
MCR 8.149;MISC;Node;n_2f3734692933,1
MCR 3.492;MISC;Node;n_2f3711c8577a,1
Best Interest Factors Expanded — Factor (i): Preference 02;MISC;Node,1
MCR 9.459;MISC;Node;n_2e4dbdb6ae75,1
MISC;MRE 709;Node,1
MCR 6.128;MISC;Node;n_2d0b20adf963,1
MCR 8.465;MISC;Node;n_2cd746ba6fbf,1
MCR 5.254;MISC;Node;n_2cdc3225b5ce,1
MISC;MRE 1019;Node,1
MCR 9.207;MISC;Node;n_2cede13c0c90,1
MCR 9.119;MISC;Node;n_2d0661695908,1
Damages & Remedies — Sanctions/Punitive 02;MISC;Node,1
Judicial Behavior/Misconduct — Hoopes Pattern Applications 04;MISC;Node;Violation,1
Damages & Remedies — Sanctions/Punitive 09;MISC;Node,1
MCR 2.188;MISC;Node;n_2d19eb11f1c0,1
MCR 2.464;MISC;Node;n_2d1de838539c,1
MCR 2.513(O);MISC;Node;n_2d2892e4d6e0,1
MISC;ManBearPig/Wizards/Governors — Pipeline Governor 01;Node,1
MCR 9.643;MISC;Node;n_2d303c712c71,1
MCR 9.557;MISC;Node;n_2d3cf6e21f1b,1
MCL 600.102;MISC;Node,1
MCR 6.648;MISC;Node;n_2cd488c1b706,1
MCR 7.441;MISC;Node;n_2cd4395070dd,1
MCL 600.722;MISC;Node,1
MCR 3.204;MISC;Node;n_2cc6b36396b3,1
MCR 2.404;MISC;Node;n_2cb1a8bb9331,1
MCR 9.623;MISC;Node;n_2c8a22dcfa1a,1
MCR 1.613;MISC;Node;n_2c8a210ad645,1
MCR 1.629;MISC;Node;n_2c85979e7396,1
MCL 722.27a;MCR 3.207;MISC;Node,1
MCL 600.54;MISC;Node,1
MCR 1.487;MISC;Node;n_2c71452bb8b2,1
MISC;MRE 1023;Node,1
MCR 3.416;MISC;Node;n_2c6e2ad0b1ee,1
MCR 5.208;MISC;Node;n_2c6c20abbe57,1
MCR 8.559;MISC;Node;n_2c62c70816d5,1
MCR 1.124;MISC;Node;n_2c5d163aca4f,1
MISC;MRE 1102;Node,1
MCR 2.278;MISC;Node;n_2d44e3112c18,1
MISC;ManBearPig/Wizards/Governors — Custody Wizard 08;Node,1
MCR 9.160;MISC;Node;n_2dbd2aab2034,1
MCR 8.524;MISC;Node;n_2e495b79f11f,1
MCR 8.366;MISC;Node;n_2e3f74189590,1
MCR 2.639;MISC;Node;n_2e32e2fb6c41,1
MCR 4.662;MISC;Node;n_2e25f3b481ab,1
Best Interest Factors Expanded — Factor (a): Bond 06;MISC;Node,1
MCR 3.610;MISC;Node;n_2e10a1167306,1
Adversarial Strategy — Legal Siege 10;MISC;Node,1
MCR 3.462;MISC;Node;n_2e04d62ab8aa,1
MCL 1252.359;MISC;Node,1
MCR 5.287;MISC;Node;n_2dec8e6bc8e7,1
MCR 7.166;MISC;Node;n_2deb5c6cba01,1
MCR 8.246;MISC;Node;n_2de61dd03d0d,1
MCR 1.587;MISC;Node;n_2de497072d70,1
Federal Overlay — RICO & Fraud 03;MISC;Node,1
MCR 1.143;MISC;Node;n_2dbb8a01a068,1
MISC;MRE 829;Node,1
MCR 3.448;MISC;Node;n_2dbaff12fb76,1
MCR 4.195;MISC;Node;n_2dbafdea953d,1
MCR 7.118;MISC;Node;n_2db94e2c8c98,1
MCR 4.177;MISC;Node;n_2da965930acd,1
Damages & Remedies — Federal/Constitutional 02;MISC;Node,1
MCR 8.383;MISC;Node;n_2da013a4d038,1
MCL 600.181;MISC;Node,1
Judicial Behavior/Misconduct — McNeill Pattern Applications 09;MISC;Node;Violation,1
MISC;MRE 477;Node,1
MCR 8.491;MISC;Node;n_2d7380a51054,1
MCR 1.469;MISC;Node;n_2d6eefb5d27f,1
MCR 2.425;MISC;Node;n_2d6c4eddfc35,1
Authority;MISC;Michigan Code of Judicial Conduct — Canon 2: Impartiality and Fairness;Node;Violation,1
MCR 9.667;MISC;Node;n_2d628c5a58bf,1
MISC;MRE 911;Node,1
MCL 600.708;MISC;Node,1
Integration Codex — Weaponized Strikeback 10;MISC;Node,1
MCR 1.571;MISC;Node;n_24119b43ce2e,1
MCR 3.323;MISC;Node;n_23e693b22289,1
MCR 2.371;MISC;Node;n_23ee77d0fd40,1
MCR 5.120;MISC;Node;n_23fc7b4f535f,1
MISC;MRE 183;Node,1
MCL 600.567;MISC;Node,1
MCL 554.575;MISC;Node,1
MCR 9.293;MISC;Node;n_2413c4f5d835,1
MISC;MRE 671;Node,1
MCR 6.511;MISC;Node;n_241410661aba,1
MCL 554.105;MISC;Node,1
MISC;MRE 969;Node,1
MCL 554.397;MISC;Node,1
MCL 600.654;MISC;Node,1
MCR 7.263;MISC;Node;n_242cf69f93e6,1
MISC;MRE 224;Node,1
MCR 1.445;MISC;Node;n_23dd11d2770d,1
MCR 1.536;MISC;Node;n_23daed4a07f8,1
MISC;MRE 805;Node,1
MCL 600.578;MISC;Node,1
MCR 8.608;MISC;Node;n_23c5c0e6ff1f,1
MCL 600.713;MISC;Node,1
MCR 9.202;MISC;Node;n_23a5d1cd263a,1
3.603 — Enforcement of Judgments;General Provisions;MISC;Node,1
MISC;MRE 412;Node,1
MCR 7.187;MISC;Node;n_238cede0de12,1
MCR 1.519;MISC;Node;n_238bbd13b056,1
MCL 600.506;MISC;Node,1
MCR 3.630;MISC;Node;n_23818933b55d,1
MCR 3.587;MISC;Node;n_237dbc085778,1
MCL 600.45;MISC;Node,1
Discovery & Evidence — Infinity Evidence 07;MISC;Node,1
MCR 1.524;MISC;Node;n_242fa5ec33d6,1
MCR 9.399;MISC;Node;n_243e6daec6f9,1
Best Interest Factors Expanded — Factor (g): Health 08;MISC;Node,1
MCR 6.352;MISC;Node;n_24ca34d91d85,1
MISC;MRE 930;Node,1
MISC;MRE 464;Node,1
Best Interest Factors Expanded — Factor (c): Needs 10;MISC;Node,1
MCL 600.146;MISC;Node,1
MISC;MRE 229;Node,1
MCR 6.482;MISC;Node;n_24b9211ae5fd,1
MCR 1.547;MISC;Node;n_24cc7b6138a9,1
MCR 3.261;MISC;Node;n_2442c18686e5,1
MCL 554.653;MISC;Node,1
MCR 5.393;MISC;Node;n_24d6830836b7,1
MCR 9.671;MISC;Node;n_24ddc861af51,1
Integration Codex — Unified OS Core 03;MISC;Node,1
MCL 600.1;MISC;Node,1
MCR 1.384;MISC;Node;n_250ad0d3d54a,1
MCL 554.52;MISC;Node,1
MCR 7.127;MISC;Node;n_248dcc749747,1
MCR 7.626;MISC;Node;n_248c2c961080,1
MCR 1.109(C);MISC;Node;n_2481a3d2a89b,1
MCR 9.390;MISC;Node;n_24796af946da,1
Date — Judgment Entered;MISC;Node,1
MCR 9.511;MISC;Node;n_246d0448b572,1
MCR 6.442;MISC;Node;n_246940ee3620,1
MCR 9.258;MISC;Node;n_2468c769c42c,1
MCL 600.138;MISC;Node,1
MISC;MRE 974;Node,1
MCR 2.420;MISC;Node;n_245b3705b15f,1
MCR 3.302;MISC;Node;n_245998fafa41,1
MCR 8.579;MISC;Node;n_2455fb1c664b,1
MCL 554.314;MISC;Node,1
Judicial Behavior/Misconduct — McNeill Pattern Applications 07;MISC;Node;Violation,1
MCR 4.590;MISC;Node;n_244366d6fbdd,1
FRED PRIME placeholder 30;MISC;Node,1
MCR 4.370;MISC;Node;n_2359e12c95a0,1
MCR 5.418;MISC;Node;n_23512899eabc,1
MISC;MRE 182;Node,1
MCR 7.646;MISC;Node;n_221f0776a1dc,1
MCR 4.235;MISC;Node;n_2229e23f3cc4,1
MCR 5.428;MISC;Node;n_2232273a7881,1
MCR 6.438;MISC;Node;n_2232357de34a,1
MCR 5.168;MISC;Node;n_22378379cd27,1
MCL 600.347;MISC;Node,1
MCR 4.469;MISC;Node;n_2248f0e444ba,1
MCR 6.359;MISC;Node;n_234e7f8902eb,1
4.201(E) — Trial and adjournments;MISC;Node,1
MCR 9.440;MISC;Node;n_225643aea8f2,1
MCR 1.223;MISC;Node;n_2259f0178f2d,1
MCL 600.402;MISC;Node,1
MCR 6.412;MISC;Node;n_2263709dc022,1
MCR 1.341;MISC;Node;n_2266103ab5dd,1
MCR 4.630;MISC;Node;n_22158fcc16ee,1
MISC;MRE 366;Node,1
MCL 554.503;MISC;Node,1
MCR 9.342;MISC;Node;n_22072d62d4f0,1
MISC;MRE 483;Node,1
MCR 3.554;MISC;Node;n_21ffcc6f424b,1
MCL 554.288;MISC;Node,1
MCR 9.100;MISC;Node;n_21fcf8c88365,1
MCR 2.229;MISC;Node;n_21fa61f7b738,1
MCR 9.242;MISC;Node;n_21ef2db11573,1
MCR 8.120;MISC;Node;n_21ed0b7cfb98,1
MCL 722.25;MISC;Node,1
MCL 554.391;MISC;Node,1
MCR 6.206;MISC;Node;n_21e684629877,1
MCL 600.197;MISC;Node,1
MCR 8.636;MISC;Node;n_21dd4f72b2fe,1
MCL 554.231;MISC;Node,1
MCR 2.508;MISC;Node;n_22695cf736f3,1
MISC;MRE 631;Node,1
MCL 559.101 et seq. (Condominium Act);MISC;Node,1
MCR 7.458;MISC;Node;n_22fe5af79956,1
MCL 600.229;MISC;Node,1
MISC;MRE 637;Node,1
Discovery & Evidence — Evidence Pipelines 05;MISC;Node,1
MCR 7.576;MISC;Node;n_2341853c68c4,1
MCR 6.109;MISC;Node;n_233df6028370,1
MCR 2.277;MISC;Node;n_2339eaf201c8,1
MCR 6.631;MISC;Node;n_232bfa1a5ea6,1
MCR 5.187;MISC;Node;n_2313bab50d34,1
Damages & Remedies — Contempt/PPO Damages 03;MISC;Node,1
MCR 4.201;MISC;Node;n_230de411bd2b,1
MISC;MRE 635;Node,1
MCR 4.381;MISC;Node;n_23038d153528,1
MCR 3.461;MISC;Node;n_2301a62b1fe8,1
MCR 4.652;MISC;Node;n_2301555ea7a8,1
MCL 691.123;MISC;Node,1
MEEK placeholder 82;MISC;Node,1
MISC;MRE 133;Node,1
Adversarial Strategy — Strategist Apex 09;MISC;Node,1
MISC;MRE 321;Node,1
MCR 1.119;MISC;Node;n_22d88ff6e858,1
MCR 3.540;MISC;Node;n_22d7c5cea0d8,1
MCR 5.423;MISC;Node;n_22d58cc95722,1
MCR 6.379;MISC;Node;n_22ce29056027,1
MCR 9.648;MISC;Node;n_22cc9eafdbee,1
MCR 1.147;MISC;Node;n_22b671b48886,1
Authority;Canon 6 — Limits on business dealings;MISC;Node,1
MISC;ManBearPig/Wizards/Governors — Pipeline Governor 02;Node,1
MCR 1.506;MISC;Node;n_22a99fff8c9e,1
MCR 3.136;MISC;Node;n_22a88180db5a,1
MISC;MRE 819;Node,1
MISC;MRE 636;Node,1
MCR 5.468;MISC;Node;n_252d024a2330,1
MCR 6.168;MISC;Node;n_252ec73323b5,1
MCR 3.295;MISC;Node;n_27654c02b3cd,1
MCL 691.141;MISC;Node,1
MISC;MRE 424;Node,1
"Authority;Domestic Violence Benchbook — PPO issuance, enforcement, criminal interplay;MISC;Node",1
MCR 7.676;MISC;Node;n_274a3b0d871f,1
MCR 6.185;MISC;Node;n_2754525a5e06,1
MCR 7.142;MISC;Node;n_276409a43b7e,1
MCR 6.282;MISC;Node;n_276aa5e8969e,1
Best Interest Factors Expanded — Factor (f): Moral Fitness 03;MISC;Node,1
Best Interest Factors Expanded — Factor (a): Bond 04;MISC;Node,1
Damages & Remedies — Damages Ledger System 07;MISC;Node,1
Best Interest Factors Expanded — Factor (c): Needs 08;MISC;Node,1
MCR 7.507;MISC;Node;n_2776c69aa0f0,1
MCL 554.602;MISC;Node,1
MCR 7.370;MISC;Node;n_277cbcde8cf1,1
MCL 600.592;MISC;Node,1
MCR 9.374;MISC;Node;n_271af964e57a,1
MCL 15.240 (FOIA;MISC;Node;appeal;attorney fees),1
MCL 691.158;MISC;Node,1
MISC;MRE 591;Node,1
MCR 4.445;MISC;Node;n_27050b1654b0,1
MCR 7.473;MISC;Node;n_26fdd460de15,1
MISC;MRE 469;Node,1
MCL 554.402;MISC;Node,1
MCR 8.379;MISC;Node;n_26eaed2e51bf,1
MCR 1.399;MISC;Node;n_26e853f3b61b,1
MCL 691.188;MISC;Node,1
MCR 4.504;MISC;Node;n_26e31feca18d,1
MCL 1252.328;MISC;Node,1
MCL 554.401;MISC;Node,1
Authority;MISC;Michigan Judicial Benchbook: Landlord–Tenant — Defenses and Counterclaims;Node,1
MCR 9.499;MISC;Node;n_26c8441ceeb4,1
MCR 9.460;MISC;Node;n_278e6407191e,1
